filename,status,error,gt_period,detected_period,detected_period_harmonic_corrected,harmonic_type,confidence,n_detections,time_span_days,error_pct,error_pct_harmonic_corrected
TIC_12421862.csv,SUCCESS,,10.2152,0.7365670271847193,7.365670271847193,10x,0.25531623709833146,188,1851.9216383722614,92.78949969472238,27.894996947223806
TIC_12514017.csv,SUCCESS,,21.89288,0.3336155444345744,3.336155444345744,10x,0.4173684669682842,89,27.46618110881809,98.47614592308287,84.76145923082872
TIC_12973036.csv,SUCCESS,,2560.19774,0.43955613846687164,4.395561384668716,10x,0.5210435489222505,56,24.28155789440916,99.98283116449956,99.82831164499548
TIC_137004295.csv,SUCCESS,,2615.0,1.94928753071963,19.4928753071963,10x,0.4798920147697569,12,1683.419115587147,99.92545745580422,99.25457455804221
TIC_137099260.csv,SUCCESS,,21.76129913,1.850005359123827,18.50005359123827,10x,0.42853831666460956,55,1849.8222600031452,91.49864468995135,14.986446899513442
TIC_137150039.csv,SUCCESS,,3.5538229,0.3259259329370252,3.259259329370252,10x,0.31203258409844814,180,26.70453281853679,90.82886395557232,8.288639555723162
TIC_137152419.csv,SUCCESS,,2.414351654,1.6310912962964017,1.6310912962964017,1x,0.3930537482539781,100,1168.5918311703263,32.441850647809495,32.441850647809495
TIC_137349536.csv,SUCCESS,,66.4162133,0.5133639228181437,5.133639228181437,10x,0.5533370925020382,22,26.703932700032965,99.22705029794562,92.27050297945631
TIC_137555411.csv,SUCCESS,,10.91,1.446117692776761,11.568941542214088,8x,0.3792776138657954,69,246.3861098308439,86.74502573073546,6.039794154116292
TIC_137686948.csv,SUCCESS,,1071.23205,0.7973989031597739,7.973989031597739,10x,0.4590554564470326,96,1168.5919240208627,99.92556244903615,99.25562449036157
TIC_137899939.csv,SUCCESS,,36.065978,0.5237132091883832,5.237132091883831,10x,0.5828642857766589,38,52.69259653271138,98.54790237717002,85.47902377170021
TIC_137969066.csv,SUCCESS,,86.4945,1.5227060046767784,15.227060046767784,10x,0.4357054014195388,29,219.46556340185816,98.23953430024247,82.39534300242467
TIC_138214374.csv,NO_PERIOD,no_valid_clusters,5.687945,,,1x,0.0,610,1459.4888817466854,,
TIC_138431522.csv,SUCCESS,,70.46829987,0.5670732863572459,5.670732863572459,10x,0.5265326775572358,40,52.692665901342025,99.19527888794907,91.95278887949073
TIC_138574253.csv,SUCCESS,,6.93366476,1.5183951103247146,7.591975551623573,5x,0.5059443169497541,48,246.38627365770253,78.1011173328675,9.494413335662525
TIC_138575125.csv,SUCCESS,,1.480280042,1.4176769155099715,1.4176769155099715,1x,0.40632152309587344,61,246.38622857843075,4.229140751330107,4.229140751330107
TIC_138644215.csv,SUCCESS,,1.5449298,0.7717882712798569,1.5435765425597139,2x,0.4876245182393193,112,1168.5920850102102,50.04379672915514,0.08759345831028294
TIC_138890353.csv,SUCCESS,,5.524242,1.3645626650122722,5.458250660049089,4x,0.3697092354509582,54,246.38644859486385,75.29864432057335,1.1945772822934138
TIC_13894108.csv,SUCCESS,,1820.0,0.36481220824816774,3.6481220824816774,10x,0.7441411452287082,18,26.446960844036767,99.97995537317318,99.79955373173178
TIC_139106731.csv,SUCCESS,,1.340597468,0.7350149164069282,1.4700298328138564,2x,0.5506434402862603,121,1139.255532797874,45.1725865554948,9.65482688901039
TIC_141488193.csv,SUCCESS,,56.39879,0.8406761012626702,8.406761012626703,10x,0.4636282606213913,71,948.9217592970626,98.50940755774606,85.09407557746061
TIC_14156936.csv,SUCCESS,,4.9394392,1.572020965568845,4.716062896706536,3x,0.3766366359907265,13,24.081558342518292,68.17410029930431,4.522300897912948
TIC_143046056.csv,SUCCESS,,6449.08337,2.5132444890522248,25.132444890522248,10x,0.05263577666752155,751,1741.1097314429314,99.96102943093055,99.6102943093055
TIC_143713715.csv,SUCCESS,,4055.0,0.7085053303665239,7.085053303665239,10x,0.2821588497939436,201,760.5333113214583,99.9825276120748,99.82527612074809
TIC_144193715.csv,SUCCESS,,9.151201,0.7727849199220285,7.727849199220285,10x,0.4686418242298882,41,2581.749774559127,91.55537158541236,15.553715854123581
TIC_147670988.csv,SUCCESS,,3459.0,0.8198893166950834,8.198893166950834,10x,0.30750319275019855,582,1684.1341778222888,99.97629692637481,99.76296926374818
TIC_148673433.csv,SUCCESS,,3.771116,0.819296422592356,4.09648211296178,5x,0.5671436805896346,43,1467.732620466556,78.27443063028673,8.627846848566318
TIC_151724385.csv,SUCCESS,,6.1406325,0.8025892955985423,6.4207143647883385,8x,0.5445431350681685,34,1059.7401752121787,86.92985949576787,4.561124033857078
TIC_151759246.csv,SUCCESS,,2.6278838,1.6436659065474812,3.2873318130949625,2x,0.11220173847120568,309,1058.487291375539,37.452869622793784,25.094260754412435
TIC_151920165.csv,SUCCESS,,3.4678796,0.770366122356639,3.8518306117831953,5x,0.45273719784653454,30,759.4701754766229,77.78567276797502,11.071636160124921
TIC_152449405.csv,SUCCESS,,21.85849,0.7399883725707304,7.399883725707303,10x,0.4987273145029326,41,2229.177916994261,96.61464093553246,66.14640935532462
TIC_154220877.csv,SUCCESS,,2.002849,4.750548029921295,4.750548029921295,1x,0.4806879056355998,10,54.99183287374353,137.18952501767708,137.18952501767708
TIC_157236902.csv,SUCCESS,,101.94054,0.8009399141717685,8.009399141717685,10x,0.19453433788234806,202,1496.0684649888778,99.21430677709597,92.14306777095975
TIC_158108219.csv,SUCCESS,,12.8345022,1.2694504733318375,12.694504733318375,10x,0.4195266704311118,46,246.38475896912996,90.1090790001046,1.090790001045963
TIC_158172348.csv,SUCCESS,,36.8601,0.6370470163607631,6.3704701636076315,10x,0.6373556997375085,35,246.38516044599328,98.2717165271913,82.7171652719129
TIC_158241252.csv,SUCCESS,,1.8498567,6.229268800932075,6.229268800932075,1x,0.06723354530042858,280,1496.0683710118642,236.74331643808273,236.74331643808273
TIC_158387462.csv,SUCCESS,,88.255055,2.286500411931298,22.86500411931298,10x,0.3599367896001449,55,220.29595898080925,97.40921309047816,74.09213090478161
TIC_158394235.csv,SUCCESS,,96.678988,1.3226911089175637,13.226911089175637,10x,0.4361142419447052,49,246.3849632243523,98.6318732371117,86.31873237111704
TIC_158426969.csv,SUCCESS,,20.050401,0.48889422790608705,4.8889422790608705,10x,0.5991346054721675,25,53.28774757493147,97.56167356500208,75.61673565002081
TIC_158553540.csv,SUCCESS,,23.668205,1.8941824005392087,18.941824005392085,10x,0.4081986934267984,51,246.3856432679204,91.9969325914694,19.969325914694057
